,Incident Date,County,State,Zipcode,Latitude,Longitude,# Killed,# Injured,State FIPS,County FIPS,Density,Type,Population 2014,Population 2015,Population 2016,Population 2017,Land Area,Density 2014,Density 2015,Density 2016,Density 2017
1040,2017-10-21,Delaware,Pennsylvania,19013,39.84,-75.37,0,4,42,045,6138.39,Urban,35589.0,35546.0,35463.0,35621.0,5.72,6221.853146853147,6214.335664335665,6199.825174825175,6227.447552447553
1041,2017-10-21,Hillsborough,Florida,33603,27.95,-82.48,0,4,12,057,4617.99,Urban,20015.0,20267.0,19710.0,20386.0,4.14,4834.541062801933,4895.410628019324,4760.869565217392,4924.154589371981
1042,2017-10-18,Harford,Maryland,21040,39.42,-76.29,3,3,24,025,3065.14,Urban,25027.0,24587.0,24590.0,24296.0,7.97,3140.150564617315,3084.943538268507,3085.3199498117942,3048.431618569636
1043,2017-10-17,Kings,New York,11226,40.64,-73.94,0,4,36,047,78799.07,Urban,98299.0,99026.0,101787.0,102585.0,1.29,76200.77519379844,76764.34108527131,78904.6511627907,79523.25581395348
1044,2017-10-16,None,Mississippi,NaN,37.09024,-95.712891,1,3,,,,,NaN,NaN,NaN,NaN,,,,,
1045,2017-10-15,Harris,Texas,77081,29.76,-95.38,2,2,48,201,15433.73,Urban,44070.0,45039.0,46940.0,49059.0,3.1,14216.129032258064,14528.709677419354,15141.935483870968,15825.48387096774
1046,2017-10-15,Maricopa,Arizona,85037,33.48,-112.25,1,3,04,013,5469.22,Urban,47465.0,48348.0,49702.0,52205.0,8.19,5795.482295482296,5903.2967032967035,6068.620268620269,6374.236874236874
1047,2017-10-12,Orange,California,92656,33.57,-117.72,2,2,06,059,5960.14,Urban,51370.0,51826.0,52335.0,52372.0,8.23,6241.798298906439,6297.205346294046,6359.052247873633,6363.547995139732
1048,2017-10-11,Lawrence,Ohio,45659,38.66,-82.63,4,0,39,087,30.25,Rural,2894.0,2742.0,2632.0,2428.0,98.27,29.449475933652185,27.902717004172178,26.783351989416914,24.70743868932533
1049,2017-10-10,San Francisco,California,94110,37.74,-122.41,0,4,06,075,29820.65,Urban,71422.0,72528.0,73511.0,73737.0,2.33,30653.21888412017,31127.896995708154,31549.78540772532,31646.78111587983
1050,2017-10-09,Harris,Texas,77021,29.76,-95.38,0,5,48,201,4283.93,Urban,26036.0,26209.0,26374.0,26654.0,6.08,4282.236842105263,4310.690789473684,4337.828947368421,4383.881578947368
1051,2017-10-07,Maricopa,Arizona,85037,33.48,-112.25,0,4,04,013,5469.22,Urban,47465.0,48348.0,49702.0,52205.0,8.19,5795.482295482296,5903.2967032967035,6068.620268620269,6374.236874236874
1052,2017-10-06,Cook,Illinois,60620,41.83,-87.68,0,5,17,031,10192.8,Urban,71907.0,69909.0,69299.0,69195.0,7.09,10142.031029619182,9860.225669957686,9774.188998589563,9759.520451339915
1053,2017-10-05,Pinal,Arizona,85122,32.91,-111.74,4,0,04,021,1018.45,Suburban,53558.0,52817.0,54941.0,56298.0,50.02,1070.7317073170732,1055.9176329468212,1098.3806477409037,1125.5097960815674
1054,2017-10-03,Miami-Dade,Florida,33147,25.77,-80.2,0,4,12,086,6475.3,Urban,43537.0,44136.0,45676.0,47168.0,7.25,6005.103448275862,6087.724137931034,6300.137931034483,6505.931034482759
1055,2017-10-01,Douglas,Kansas,66044,38.96,-95.25,3,2,20,045,457.65,Rural,27690.0,27570.0,28217.0,28912.0,62.09,445.9655339023997,444.0328555322918,454.4532130777903,465.6466419713319
1056,2017-10-01,Clark,Nevada,89119,36.08,-115.14,59,441,32,003,3823.76,Urban,46684.0,47926.0,50333.0,52171.0,12.93,3610.518174787316,3706.5738592420726,3892.7300850734728,4034.880123743233
1057,2017-09-30,Shelby,Tennessee,38106,35.1,-90.0,1,3,47,157,1049.91,Suburban,24640.0,24526.0,25392.0,24882.0,25.93,950.2506748939453,945.8542229078288,979.2518318549942,959.583494022368
1058,2017-09-28,Orleans Parish,Louisiana,70119,30.06,-89.93,1,3,22,071,8104.7,Urban,36654.0,36626.0,36890.0,37851.0,4.47,8200.0,8193.736017897092,8252.796420581655,8467.78523489933
1059,2017-09-26,Philadelphia,Pennsylvania,19144,39.95,-75.16,1,3,42,101,12621.32,Urban,41549.0,41617.0,40613.0,41209.0,3.43,12113.411078717201,12133.236151603498,11840.524781341108,12014.285714285714
1060,2017-09-26,Shelby,Tennessee,38108,35.1,-90.0,0,4,47,157,2674.04,Suburban,18685.0,19378.0,18918.0,17645.0,7.0,2669.285714285714,2768.285714285714,2702.5714285714284,2520.714285714286
1061,2017-09-26,Baltimore City,Maryland,21213,39.3,-76.61,2,2,24,510,9593.49,Urban,29773.0,29532.0,30528.0,31733.0,3.41,8731.085043988269,8660.41055718475,8952.4926686217,9305.865102639296
1062,2017-09-24,Baltimore City,Maryland,21225,39.22,-76.61,0,4,24,510,5189.51,Urban,33091.0,33388.0,32988.0,33001.0,6.46,5122.445820433437,5168.421052631579,5106.5015479876165,5108.513931888545
1063,2017-09-24,Davidson,Tennessee,37013,36.04,-86.64,1,8,47,037,1950.98,Suburban,86261.0,90073.0,93372.0,95717.0,40.19,2146.329932819109,2241.1793978601645,2323.2644936551383,2381.6123413784526
1064,2017-09-24,Onondaga,New York,13210,43.04,-76.14,0,4,36,067,6045.99,Urban,27905.0,27737.0,27822.0,27980.0,4.57,6106.126914660831,6069.365426695842,6087.964989059081,6122.538293216629
1065,2017-09-24,Atlantic,New Jersey,08330,39.45,-74.72,1,3,34,001,233.84,Rural,28501.0,28650.0,28584.0,28066.0,120.45,236.62100456621005,237.8580323785803,237.31008717310087,233.00954753009546
1066,2017-09-23,Kern,California,93309,35.34,-119.07,1,4,06,029,5483.38,Urban,60631.0,60380.0,59492.0,60893.0,10.64,5698.402255639097,5674.812030075188,5591.353383458646,5723.026315789473
1067,2017-09-23,Vermilion,Illinois,61832,40.14,-87.61,0,5,17,183,1438.71,Suburban,37330.0,36965.0,35812.0,35222.0,25.92,1440.2006172839506,1426.1188271604938,1381.6358024691358,1358.8734567901233
1068,2017-09-23,Hartford,Connecticut,06112,41.76,-72.68,2,2,09,003,8395.96,Urban,23252.0,23260.0,22891.0,21858.0,2.73,8517.216117216118,8520.14652014652,8384.981684981685,8006.593406593407
1069,2017-09-20,Lake,Indiana,46404,41.59,-87.34,0,5,18,089,3030.08,Urban,16935.0,17146.0,17332.0,17441.0,5.72,2960.664335664336,2997.5524475524476,3030.0699300699303,3049.1258741258744
1070,2017-09-17,Wayne,Michigan,48208,42.38,-83.1,1,3,26,163,3236.56,Urban,9413.0,9327.0,9180.0,9031.0,3.16,2978.7974683544303,2951.5822784810125,2905.0632911392404,2857.911392405063
1071,2017-09-17,Petersburg City,Virginia,23803,37.2,-77.39,1,4,51,730,561.34,Rural,39909.0,38846.0,39759.0,38647.0,72.22,552.603157020216,537.8842425920798,550.5261700360011,535.1287731930213
1072,2017-09-16,Richland,South Carolina,29201,34.0,-81.03,0,8,45,079,1803.17,Suburban,21522.0,21438.0,20670.0,20895.0,11.42,1884.5884413309982,1877.23292469352,1809.982486865149,1829.6847635726795
1073,2017-09-13,Shelby,Tennessee,38107,35.1,-90.0,1,5,47,157,3277.41,Urban,17118.0,16952.0,16865.0,16702.0,5.4,3170.0,3139.259259259259,3123.148148148148,3092.9629629629626
1074,2017-09-13,Spokane,Washington,99030,47.48,-117.14,1,3,53,063,13.16,Rural,980.0,869.0,942.0,973.0,78.39,12.50159459114683,11.085597652761832,12.016838882510525,12.412297486924352
1075,2017-09-13,York,Pennsylvania,17401,39.96,-76.73,0,4,42,133,12308.28,Urban,18813.0,18214.0,18386.0,18135.0,1.44,13064.583333333334,12648.611111111111,12768.055555555557,12593.75
1076,2017-09-13,Philadelphia,Pennsylvania,19133,39.95,-75.16,0,4,42,101,20033.05,Urban,26247.0,26914.0,26811.0,27397.0,1.3,20190.0,20703.076923076922,20623.846153846152,21074.615384615383
1077,2017-09-10,Orleans Parish,Louisiana,70116,30.06,-89.93,1,3,22,071,8906.35,Urban,11936.0,11753.0,11595.0,11737.0,1.29,9252.713178294573,9110.852713178294,8988.372093023256,9098.449612403101
1078,2017-09-10,Collin,Texas,75023,33.04,-96.74,9,1,48,085,4824.54,Urban,46431.0,47787.0,49254.0,49563.0,9.42,4928.980891719745,5072.929936305733,5228.662420382166,5261.464968152866
1079,2017-09-09,None,Alabama,NaN,32.4073589,-87.02110069999999,0,4,,,,,NaN,NaN,NaN,NaN,,,,,
1080,2017-09-06,Cook,Illinois,60612,41.83,-87.68,0,4,17,031,8933.01,Urban,35598.0,36531.0,35559.0,35332.0,3.75,9492.8,9741.6,9482.4,9421.866666666667
1081,2017-09-04,Cook,Illinois,60104,41.88,-87.87,0,4,17,031,8087.51,Urban,19081.0,19025.0,19010.0,19031.0,2.35,8119.574468085106,8095.744680851063,8089.36170212766,8098.297872340425
1082,2017-09-03,Los Angeles,California,90304,33.93,-118.36,2,3,06,037,18002.55,Urban,26936.0,26854.0,27008.0,25937.0,1.57,17156.68789808917,17104.458598726113,17202.547770700636,16520.382165605093
1083,2017-09-02,Jefferson,Kentucky,40291,38.22,-85.74,0,4,21,111,1615.61,Suburban,35110.0,36786.0,37403.0,37014.0,21.93,1601.0031919744642,1677.4281805745554,1705.563155494756,1687.8248974008209
1084,2017-09-02,Cook,Illinois,60620,41.83,-87.68,1,3,17,031,10192.8,Urban,71907.0,69909.0,69299.0,69195.0,7.09,10142.031029619182,9860.225669957686,9774.188998589563,9759.520451339915
1085,2017-08-28,Curry,New Mexico,88101,34.41,-103.2,2,4,35,009,84.58,Rural,46923.0,47180.0,47233.0,46922.0,532.07,88.1895239348206,88.672543086436,88.77215403988197,88.18764448286879
1086,2017-08-27,Sacramento,California,95832,38.43,-121.51,1,4,06,067,1442.19,Suburban,11908.0,11283.0,11313.0,11389.0,8.27,1439.9032648125756,1364.328899637243,1367.956469165659,1377.1463119709795
1087,2017-08-27,Vanderburgh,Indiana,47713,37.98,-87.54,1,3,18,163,2865.45,Suburban,9934.0,10202.0,10283.0,10405.0,3.85,2580.2597402597403,2649.87012987013,2670.909090909091,2702.5974025974024
1088,2017-08-25,Alachua,Florida,32603,29.67,-82.33,0,4,12,001,4927.63,Urban,8272.0,7598.0,7844.0,7414.0,1.37,6037.956204379561,5545.985401459853,5725.547445255474,5411.678832116788
1089,2017-08-24,St. Louis,Missouri,63137,38.63,-90.24,4,0,29,189,2775.7,Suburban,19966.0,20250.0,20460.0,19980.0,7.44,2683.6021505376343,2721.774193548387,2750.0,2685.483870967742
1090,2017-08-22,Cook,Illinois,60644,41.83,-87.68,0,4,17,031,13883.56,Urban,49615.0,49080.0,49645.0,49051.0,3.5,14175.714285714286,14022.857142857143,14184.285714285714,14014.57142857143
1091,2017-08-21,None,New Jersey,NaN,40.735657,-74.1723667,0,4,,,,,NaN,NaN,NaN,NaN,,,,,
1092,2017-08-21,Nash,North Carolina,27891,36.1,-77.71,4,0,37,127,36.97,Rural,5346.0,5233.0,5076.0,5232.0,141.4,37.807637906647805,37.008486562942004,35.8981612446959,37.001414427157
1093,2017-08-21,Essex,New Jersey,07103,40.72,-74.17,1,3,34,013,15372.83,Urban,31737.0,31363.0,31924.0,32610.0,2.13,14900.0,14724.413145539907,14987.793427230048,15309.859154929578
1094,2017-08-21,Baltimore City,Maryland,21215,39.3,-76.61,1,3,24,510,8830.32,Urban,63763.0,63434.0,61019.0,59404.0,6.81,9363.142437591778,9314.831130690161,8960.20558002937,8723.054331864905
1095,2017-08-21,Shelby,Tennessee,38105,35.1,-90.0,0,4,47,157,3631.24,Urban,6650.0,6683.0,6380.0,6496.0,1.7,3911.764705882353,3931.1764705882356,3752.9411764705883,3821.1764705882356
1096,2017-08-20,Kings,New York,11236,40.64,-73.94,0,4,36,047,26113.21,Urban,97714.0,98276.0,100049.0,100633.0,3.6,27142.777777777777,27298.888888888887,27791.388888888887,27953.61111111111
1097,2017-08-20,Cook,Illinois,60643,41.83,-87.68,2,5,17,031,6798.97,Urban,50957.0,50992.0,50507.0,51028.0,7.35,6932.925170068028,6937.6870748299325,6871.700680272109,6942.585034013606
1098,2017-08-19,Cuyahoga,Ohio,44106,41.47,-81.67,1,4,39,035,6379.51,Urban,26837.0,25805.0,25557.0,25836.0,4.22,6359.478672985782,6114.928909952607,6056.1611374407585,6122.274881516588
1099,2017-08-16,Suffolk,New York,11798,40.74,-73.37,0,4,36,103,3219.43,Urban,15362.0,15599.0,14242.0,14880.0,4.77,3220.5450733752623,3270.2306079664572,2985.744234800839,3119.496855345912
1100,2017-08-14,Los Angeles,California,91601,34.16,-118.37,2,2,06,037,14030.19,Urban,38781.0,38754.0,39318.0,38379.0,2.65,14634.33962264151,14624.150943396227,14836.981132075472,14482.641509433963
1101,2017-08-13,Philadelphia,Pennsylvania,19104,39.95,-75.16,0,5,42,101,17229.13,Urban,53360.0,54718.0,54890.0,55205.0,3.01,17727.574750830565,18178.73754152824,18235.8803986711,18340.531561461794
1102,2017-08-13,Sacramento,California,95820,38.53,-121.44,0,4,06,067,6638.43,Urban,34529.0,35425.0,35869.0,36624.0,5.19,6652.986512524084,6825.626204238921,6911.175337186897,7056.64739884393
1103,2017-08-13,Suffolk City,Virginia,23437,36.7,-76.63,0,4,51,800,42.99,Rural,3934.0,3849.0,4015.0,4165.0,99.63,39.48609856468935,38.63294188497441,40.29910669477065,41.804677306032325
1104,2017-08-12,St. Louis,Missouri,63138,38.63,-90.24,1,3,29,189,1099.28,Suburban,20492.0,20055.0,19944.0,19301.0,18.34,1117.339149400218,1093.5114503816794,1087.4591057797165,1052.3991275899673
1105,2017-08-08,Cook,Illinois,60653,41.83,-87.68,1,6,17,031,12819.55,Urban,31038.0,30683.0,31045.0,31820.0,2.33,13321.030042918455,13168.669527896995,13324.034334763948,13656.652360515021
1106,2017-08-06,Bronx,New York,10469,40.84,-73.87,0,6,36,005,26954.29,Urban,72241.0,72732.0,71664.0,73008.0,2.48,29129.43548387097,29327.41935483871,28896.774193548386,29438.709677419356
1107,2017-08-06,None,New York,NaN,40.8447819,-73.8648268,0,4,,,,,NaN,NaN,NaN,NaN,,,,,
1108,2017-08-06,Alameda,California,94603,37.73,-122.17,0,7,06,001,9629.87,Urban,32306.0,33116.0,33823.0,33952.0,3.26,9909.815950920247,10158.282208588958,10375.15337423313,10414.72392638037
1109,2017-08-05,Ocean,New Jersey,08701,40.09,-74.21,0,4,34,029,3774.87,Urban,93473.0,96575.0,97907.0,99467.0,24.59,3801.260675071167,3927.4095160634406,3981.577877185848,4045.0183001220007
1110,2017-08-05,Allendale,South Carolina,29810,33.0,-81.3,1,3,45,005,40.98,Rural,4967.0,4666.0,4718.0,4415.0,121.76,40.79336399474376,38.32128777923784,38.74835742444152,36.25985545335085
1111,2017-08-05,Leon,Florida,32304,30.45,-84.28,1,3,12,073,2944.8,Suburban,47789.0,47826.0,46660.0,47800.0,15.67,3049.712827058073,3052.074026802808,2977.664326738992,3050.414805360562
1112,2017-08-04,Big Horn,Montana,59050,45.22,-107.42,3,2,30,003,2.8,Rural,1427.0,1499.0,1400.0,1509.0,612.57,2.3295296864031863,2.447067273944202,2.2854530910753055,2.4633919388804544
1113,2017-08-03,District Of Columbia,District of Columbia,20018,38.89,-77.03,1,3,,,5599.6,Urban,18834.0,19957.0,20363.0,20146.0,3.02,6236.423841059603,6608.278145695364,6742.715231788079,6670.860927152318
1114,2017-08-02,Baltimore City,Maryland,21205,39.3,-76.61,0,4,24,510,7876.1,Urban,15869.0,15112.0,15257.0,14766.0,2.05,7740.9756097560985,7371.707317073171,7442.439024390244,7202.926829268294
1115,2017-08-01,Cook,Illinois,60651,41.83,-87.68,0,4,17,031,18388.27,Urban,60938.0,61287.0,61759.0,61828.0,3.5,17410.85714285714,17510.571428571428,17645.428571428572,17665.14285714286
1116,2017-08-01,Yakima,Washington,98948,46.28,-120.25,0,6,53,077,60.61,Rural,13067.0,13098.0,13196.0,13067.0,218.21,59.88268182026488,60.02474680353787,60.473855460336374,59.88268182026488
1117,2017-08-01,Fresno,California,93706,36.64,-119.91,0,7,06,019,251.34,Rural,39794.0,39929.0,40583.0,40471.0,163.54,243.32884921120217,244.15433533080594,248.1533569768864,247.46850923321512
1118,2017-07-31,Macon,Illinois,62521,39.85,-88.93,0,4,17,115,535.76,Rural,35769.0,35676.0,35870.0,35563.0,66.92,534.5038852361027,533.1141661685594,536.0131500298864,531.4255827854154
1119,2017-07-30,Norfolk City,Virginia,23502,36.84,-76.28,1,5,51,710,2047.33,Suburban,21933.0,21282.0,21319.0,21096.0,10.11,2169.4362017804156,2105.044510385757,2108.7042532146393,2086.6468842729973
1120,2017-07-30,El Paso,Texas,79936,31.84,-106.43,1,3,48,141,4154.61,Urban,113451.0,113887.0,113255.0,111918.0,26.74,4242.7449513836955,4259.050112191474,4235.415108451758,4185.415108451758
1121,2017-07-29,Erie,New York,14215,42.88,-78.85,1,4,36,029,8139.8,Urban,39786.0,39501.0,39458.0,40088.0,4.92,8086.585365853659,8028.658536585366,8019.918699186992,8147.967479674797
1122,2017-07-29,Rowan,North Carolina,28144,35.66,-80.48,2,3,37,159,827.64,Rural,25414.0,25039.0,25030.0,24596.0,29.9,849.9665551839465,837.4247491638796,837.123745819398,822.608695652174
1123,2017-07-28,New Castle,Delaware,19801,39.73,-75.53,0,4,10,003,3933.82,Urban,15895.0,15622.0,15422.0,16063.0,4.14,3839.371980676329,3773.4299516908213,3725.12077294686,3879.9516908212563
1124,2017-07-27,Cook,Illinois,60649,41.83,-87.68,1,4,17,031,15932.38,Urban,45201.0,45305.0,45218.0,44223.0,2.93,15426.962457337882,15462.457337883958,15432.764505119452,15093.174061433447
1125,2017-07-26,Guilford,North Carolina,27260,35.98,-79.99,1,6,37,081,1977.69,Suburban,23964.0,24194.0,25361.0,24985.0,12.15,1972.3456790123457,1991.275720164609,2087.3251028806585,2056.3786008230454
1126,2017-07-25,Duval,Florida,32209,30.33,-81.65,1,3,12,031,3674.88,Urban,33519.0,32222.0,34192.0,35541.0,9.33,3592.604501607717,3453.5905680600213,3664.737406216506,3809.3247588424438
1127,2017-07-23,Cook,Illinois,60619,41.83,-87.68,1,3,17,031,10600.4,Urban,64245.0,63411.0,62822.0,62992.0,6.02,10671.926910299004,10533.388704318937,10435.548172757475,10463.787375415282
1128,2017-07-23,East Baton Rouge Parish,Louisiana,70807,30.44,-91.12,0,4,22,033,799.13,Rural,19365.0,18984.0,19484.0,18656.0,25.5,759.4117647058823,744.4705882352941,764.0784313725491,731.6078431372549
1129,2017-07-22,Hamilton,Ohio,45202,39.09,-84.51,0,5,39,061,5715.39,Urban,13259.0,13623.0,13761.0,13552.0,2.71,4892.619926199262,5026.937269372694,5077.859778597786,5000.738007380074
1130,2017-07-19,Henrico,Virginia,23223,37.55,-77.46,0,5,51,087,2829.66,Suburban,48021.0,48938.0,49532.0,51888.0,16.85,2849.910979228486,2904.33234421365,2939.5845697329373,3079.4065281899107
1131,2017-07-19,Los Angeles,California,90061,33.92,-118.27,1,3,06,037,10094.67,Urban,28641.0,28135.0,27203.0,28003.0,2.66,10767.293233082706,10577.067669172931,10226.691729323307,10527.443609022555
1132,2017-07-18,Milwaukee,Wisconsin,53210,43.06,-87.96,0,4,55,079,11047.13,Urban,26661.0,26868.0,26683.0,26837.0,2.55,10455.29411764706,10536.470588235296,10463.921568627451,10524.313725490198
1133,2017-07-18,Mercer,New Jersey,08611,40.22,-74.76,1,3,34,021,10118.37,Urban,26987.0,26395.0,25906.0,26625.0,2.77,9742.59927797834,9528.880866425992,9352.346570397112,9611.913357400723
1134,2017-07-18,Maricopa,Arizona,85335,33.59,-112.33,0,4,04,013,3187.63,Urban,32600.0,33010.0,33937.0,34400.0,10.0,3260.0,3301.0,3393.7,3440.0
1135,2017-07-15,Philadelphia,Pennsylvania,19146,39.95,-75.16,1,3,42,101,20776.92,Urban,36596.0,37728.0,37233.0,38486.0,1.69,21654.437869822486,22324.260355029586,22031.360946745564,22772.78106508876
1136,2017-07-15,Cook,Illinois,60643,41.83,-87.68,0,4,17,031,6798.97,Urban,50957.0,50992.0,50507.0,51028.0,7.35,6932.925170068028,6937.6870748299325,6871.700680272109,6942.585034013606
1137,2017-07-09,Brunswick,Virginia,23868,36.75,-77.85,0,7,51,025,60.75,Rural,7386.0,7451.0,7283.0,7470.0,121.27,60.90541766306589,61.441411725900885,60.05607322503505,61.598086913498804
1138,2017-07-08,Madison,Illinois,62024,38.88,-90.1,0,4,17,119,1566.76,Suburban,9731.0,9772.0,9695.0,9910.0,6.24,1559.4551282051282,1566.0256410256409,1553.6858974358975,1588.1410256410256
1139,2017-07-08,Hamilton,Ohio,45251,39.09,-84.51,1,8,39,061,1876.08,Suburban,21951.0,23157.0,22767.0,22577.0,11.93,1839.9832355406538,1941.072925398156,1908.382229673093,1892.4559932942163
1140,2017-07-06,Lauderdale,Mississippi,39301,32.38,-88.71,0,4,28,075,98.39,Rural,25963.0,25909.0,25465.0,25448.0,278.94,93.07736430773643,92.88377428837742,91.29203412920342,91.23108912310892
1141,2017-07-05,Chatham,Georgia,31401,32.08,-81.1,0,4,13,051,4535.12,Urban,20027.0,20612.0,20253.0,20172.0,4.78,4189.748953974895,4312.133891213389,4237.029288702929,4220.083682008368
1142,2017-07-05,Cook,Illinois,60628,41.83,-87.68,2,2,17,031,6611.9,Urban,69921.0,67914.0,68077.0,67942.0,10.92,6403.021978021978,6219.2307692307695,6234.15750915751,6221.794871794872
1143,2017-07-05,Somerset,Maine,04950,44.79,-69.88,4,1,23,025,93.58,Rural,4791.0,4748.0,4746.0,4726.0,51.88,92.34772552043177,91.51888974556668,91.48033924441017,91.09483423284502
1144,2017-07-04,Orange,Florida,32809,28.5,-81.37,0,4,12,095,2581.03,Suburban,26215.0,27612.0,27857.0,28575.0,10.38,2525.5298651252406,2660.115606936416,2683.718689788054,2752.8901734104043
1145,2017-07-04,Hampton City,Virginia,23669,37.04,-76.29,1,4,51,650,3461.81,Urban,42617.0,42727.0,42261.0,42012.0,12.46,3420.3049759229534,3429.1332263242375,3391.7335473515245,3371.7495987158904
1146,2017-07-04,Wake,North Carolina,27601,35.82,-78.65,1,3,37,183,5267.56,Urban,9547.0,9975.0,10089.0,10061.0,1.79,5333.519553072626,5572.625698324022,5636.312849162011,5620.670391061452
1147,2017-07-03,Autauga,Alabama,36067,32.46,-86.44,3,1,01,001,112.67,Rural,28483.0,28092.0,28015.0,28235.0,239.23,119.06115453747441,117.42674413744096,117.10487815073361,118.02449525561175
1148,2017-07-03,Oakland,Michigan,48341,42.64,-83.28,1,3,26,125,2681.74,Suburban,17112.0,17701.0,17350.0,17545.0,6.39,2677.9342723004697,2770.1095461658842,2715.1799687010957,2745.696400625978
1149,2017-07-02,Hudson,New Jersey,07305,40.71,-74.06,0,4,34,017,10348.48,Urban,62698.0,63440.0,63568.0,66229.0,5.81,10791.394148020654,10919.104991394148,10941.135972461274,11399.139414802066
1150,2017-07-02,Greenwood,South Carolina,29646,34.19,-82.15,0,4,45,047,250.32,Rural,28581.0,28193.0,28304.0,28633.0,112.49,254.0759178593653,250.62672237532226,251.6134767534892,254.53818117165972
1151,2017-07-01,Kankakee,Illinois,60954,41.16,-87.66,0,4,17,091,91.88,Rural,6243.0,6240.0,6113.0,5814.0,66.44,93.96447922937989,93.91932570740518,92.00782661047562,87.50752558699578
1152,2017-07-01,Essex,New Jersey,07102,40.72,-74.17,2,2,34,013,10714.65,Urban,13222.0,13222.0,13084.0,12986.0,1.17,11300.854700854701,11300.854700854701,11182.905982905984,11099.1452991453
1153,2017-07-01,Alameda,California,94602,37.8,-122.21,0,4,06,001,8574.15,Urban,29794.0,29829.0,29628.0,30098.0,3.3,9028.48484848485,9039.09090909091,8978.181818181818,9120.606060606062
1154,2017-07-01,Pulaski,Arkansas,72201,34.72,-92.35,0,25,05,119,846.28,Rural,954.0,888.0,763.0,869.0,1.21,788.4297520661157,733.8842975206612,630.5785123966942,718.1818181818182
1155,2017-06-30,Bronx,New York,10457,40.84,-73.87,2,6,36,005,66442.98,Urban,71015.0,73763.0,74010.0,75668.0,1.06,66995.28301886792,69587.7358490566,69820.75471698113,71384.90566037735
1156,2017-06-27,Cook,Illinois,60644,41.83,-87.68,0,5,17,031,13883.56,Urban,49615.0,49080.0,49645.0,49051.0,3.5,14175.714285714286,14022.857142857143,14184.285714285714,14014.57142857143
1157,2017-06-25,District Of Columbia,District of Columbia,20019,38.89,-77.03,0,4,,,8675.07,Urban,53352.0,56090.0,57962.0,61351.0,6.17,8647.001620745543,9090.761750405187,9394.16531604538,9943.435980551054
1158,2017-06-25,St. Louis City,Missouri,63115,38.63,-90.24,1,3,29,189,4866.48,Urban,20510.0,19463.0,18446.0,18799.0,4.27,4803.2786885245905,4558.07962529274,4319.906323185012,4402.576112412178
1159,2017-06-24,Broward,Florida,33311,26.14,-80.13,1,4,12,011,6164.69,Urban,65688.0,67235.0,68664.0,71227.0,10.35,6346.666666666667,6496.135265700484,6634.202898550725,6881.83574879227
1160,2017-06-24,New York,New York,10026,40.71,-73.99,0,5,36,061,102418.67,Urban,38372.0,38310.0,38540.0,40105.0,0.33,116278.78787878787,116090.90909090909,116787.87878787878,121530.30303030302
1161,2017-06-24,Burlington,New Jersey,08046,40.02,-74.88,0,4,34,005,4298.72,Urban,31718.0,31441.0,31442.0,31549.0,7.35,4315.374149659864,4277.6870748299325,4277.823129251701,4292.380952380952
1162,2017-06-22,Fulton,Georgia,30310,33.72,-84.42,1,6,13,121,3051.25,Urban,28660.0,29152.0,30314.0,30547.0,8.82,3249.4331065759634,3305.2154195011335,3436.9614512471653,3463.378684807256
1163,2017-06-18,St. Louis City,Missouri,63106,38.63,-90.24,3,2,29,189,5267.29,Urban,11990.0,11998.0,11989.0,11474.0,2.26,5305.309734513275,5308.849557522124,5304.867256637169,5076.991150442478
1164,2017-06-18,District Of Columbia,District of Columbia,20020,38.89,-77.03,0,4,,,10811.8,Urban,52480.0,53646.0,54955.0,56622.0,4.61,11383.947939262473,11636.876355748373,11920.824295010845,12282.429501084598
1165,2017-06-18,Cook,Illinois,60651,41.83,-87.68,0,4,17,031,18388.27,Urban,60938.0,61287.0,61759.0,61828.0,3.5,17410.85714285714,17510.571428571428,17645.428571428572,17665.14285714286
1166,2017-06-18,Horry,South Carolina,29575,33.69,-78.89,0,7,45,051,1536.3,Suburban,16343.0,16868.0,17585.0,17774.0,10.1,1618.118811881188,1670.0990099009903,1741.0891089108911,1759.80198019802
1167,2017-06-17,Cook,Illinois,60644,41.83,-87.68,0,4,17,031,13883.56,Urban,49615.0,49080.0,49645.0,49051.0,3.5,14175.714285714286,14022.857142857143,14184.285714285714,14014.57142857143
1168,2017-06-17,Franklin,Ohio,43229,39.98,-82.98,1,4,39,049,5260.13,Urban,47851.0,48597.0,50964.0,51701.0,8.81,5431.44154370034,5516.118047673099,5784.790011350738,5868.4449489216795
1169,2017-06-15,Henrico,Virginia,23227,37.55,-77.46,1,3,51,087,2148.76,Suburban,25287.0,26302.0,25946.0,25829.0,11.37,2224.01055408971,2313.2805628847846,2281.9700967458225,2271.679859278804
1170,2017-06-15,Rio Arriba,New Mexico,87539,36.38,-106.04,5,0,35,039,3.46,Rural,291.0,146.0,102.0,21.0,77.76,3.7422839506172836,1.8775720164609053,1.3117283950617282,0.2700617283950617
1171,2017-06-14,Alexandria City,Virginia,22301,38.82,-77.08,1,5,51,510,7972.86,Urban,11938.0,12102.0,12156.0,12935.0,1.39,8588.489208633095,8706.474820143885,8745.323741007194,9305.755395683454
1172,2017-06-14,Stark,Ohio,44714,40.81,-81.37,0,4,39,151,3447.28,Urban,8886.0,8618.0,8570.0,8216.0,2.63,3378.707224334601,3276.8060836501904,3258.555133079848,3123.9543726235743
